,longitude,latitude,time_date,tweet,hashtags,follower_count,retweeted_status,retweet_count,weird,strange,weirder
165,-117.57,35.714,2019-07-22 00:15:06,"1.8 magnitude #earthquake. 8 mi from #Ridgecrest, CA, United States https://t.co/MmiagS0HMa","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'Ridgecrest', 'indices': [37, 48]}",,,,,
166,-117.522,35.671,2019-07-21 22:30:04,"1.8 magnitude #earthquake. 15 km from #Ridgecrest, CA, United States https://t.co/ruuzD2GC3G","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'Ridgecrest', 'indices': [38, 49]}",,,,,
167,-117.522,35.671,2019-07-21 22:30:04,"1.8 magnitude #earthquake. 9 mi from Ridgecrest, #CA, United States https://t.co/UHfSDgGblV","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'CA', 'indices': [49, 52]}",,,,,
168,-117.541,35.658,2019-07-21 21:15:05,"1.7 magnitude #earthquake. 12 km from #Ridgecrest, CA, #UnitedStates https://t.co/jenQh2Qdvj","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'Ridgecrest', 'indices': [38, 49]}","{'text': 'UnitedStates', 'indices': [55, 68]}",,,,
169,-117.541,35.658,2019-07-21 21:15:04,"1.7 magnitude #earthquake. 8 mi from Ridgecrest, CA, #UnitedStates https://t.co/6D5wG7WmDu","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'UnitedStates', 'indices': [53, 66]}",,,,,
170,-117.621,35.792,2019-07-21 19:45:04,"1.6 magnitude #earthquake. 19 km from Ridgecrest, #CA, #UnitedStates https://t.co/VM8Iqdvsyr","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'CA', 'indices': [50, 53]}","{'text': 'UnitedStates', 'indices': [55, 68]}",,,,
171,-117.621,35.792,2019-07-21 19:45:04,"1.6 magnitude #earthquake. 12 mi from Ridgecrest, CA, #UnitedStates https://t.co/DSg9kaaA3e","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'UnitedStates', 'indices': [54, 67]}",,,,,
172,-117.502,35.649,2019-07-21 17:35:03,"2.5 magnitude #earthquake. 16 km from #Ridgecrest, CA, #UnitedStates https://t.co/mAVSaYLE3h","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'Ridgecrest', 'indices': [38, 49]}","{'text': 'UnitedStates', 'indices': [55, 68]}",,,,
173,-117.502,35.649,2019-07-21 17:35:03,"2.5 magnitude #earthquake. 10 mi from #Ridgecrest, CA, United States https://t.co/LaZWSrZvPW","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'Ridgecrest', 'indices': [38, 49]}",,,,,
174,-117.544,35.698,2019-07-21 17:15:04,"3.1 magnitude #earthquake. 14 km from #Ridgecrest, CA, #UnitedStates https://t.co/BdvlDvcMkj","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'Ridgecrest', 'indices': [38, 49]}","{'text': 'UnitedStates', 'indices': [55, 68]}",,,,
175,-117.544,35.698,2019-07-21 17:15:04,"3.1 magnitude #earthquake. 9 mi from Ridgecrest, CA, #UnitedStates https://t.co/0fXrOdbQCt","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'UnitedStates', 'indices': [53, 66]}",,,,,
176,-117.5438309,35.6981659,2019-07-21 17:12:15,"Ml 3.09 earthquake (automatic) occured at 2019-07-21T17:09:22 UTC, 15km NE of Ridgecrest, CA https://t.co/MRlIAYuG7B",,,,,,,
177,-117.51,35.659,2019-07-21 17:05:04,"2.0 magnitude #earthquake. 15 km from #Ridgecrest, CA, #UnitedStates https://t.co/rpnS5dqZ3z","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'Ridgecrest', 'indices': [38, 49]}","{'text': 'UnitedStates', 'indices': [55, 68]}",,,,
178,-117.51,35.659,2019-07-21 17:05:03,"2.0 magnitude #earthquake. 9 mi from #Ridgecrest, CA, United States https://t.co/eIzeNumh3Z","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'Ridgecrest', 'indices': [37, 48]}",,,,,
179,-117.533,35.686,2019-07-21 15:55:05,"1.6 magnitude #earthquake. 14 km from Ridgecrest, CA, ###UnitedStates https://t.co/L10JRXZs6Y","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'UnitedStates', 'indices': [56, 69]}",,,,,
180,-117.533,35.686,2019-07-21 15:55:05,"1.6 magnitude #earthquake. 9 mi from Ridgecrest, CA, ##UnitedStates https://t.co/bd3oIOUiiF","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'UnitedStates', 'indices': [54, 67]}",,,,,
181,-117.539,35.687,2019-07-21 15:45:04,"1.7 magnitude #earthquake. 14 km from Ridgecrest, CA, #UnitedStates https://t.co/9YMptWt7pP","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'UnitedStates', 'indices': [54, 67]}",,,,,
182,-117.539,35.687,2019-07-21 15:45:03,"1.7 magnitude #earthquake. 9 mi from Ridgecrest, #CA, United States https://t.co/RMrmb22Bs8","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'CA', 'indices': [49, 52]}",,,,,
183,-117.639,35.814,2019-07-21 15:00:05,"2.6 magnitude #earthquake. 21 km from #Ridgecrest, CA, #UnitedStates https://t.co/T11CQH3PbD","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'Ridgecrest', 'indices': [38, 49]}","{'text': 'UnitedStates', 'indices': [55, 68]}",,,,
184,-117.639,35.814,2019-07-21 15:00:05,"2.6 magnitude #earthquake. 13 mi from Ridgecrest, CA, #UnitedStates https://t.co/5zqCnGj5SL","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'UnitedStates', 'indices': [54, 67]}",,,,,
185,-117.6386667,35.8138333,2019-07-21 14:59:04,"Ml 2.59 earthquake (automatic) occured at 2019-07-21T14:53:23 UTC, 22km N of Ridgecrest, CA https://t.co/VftvVM05kI",,,,,,,
186,-117.547,35.648,2019-07-21 14:50:04,"1.8 magnitude #earthquake. 12 km from Ridgecrest, #CA, United States https://t.co/yzfzdKuU8n","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'CA', 'indices': [50, 53]}",,,,,
187,-117.547,35.648,2019-07-21 14:50:04,"1.8 magnitude #earthquake. 7 mi from Ridgecrest, #CA, United States https://t.co/Oynfrezp6P","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'CA', 'indices': [49, 52]}",,,,,
188,-117.548,35.643,2019-07-21 14:00:04,"1.9 magnitude #earthquake. 11 km from Ridgecrest, CA, ##UnitedStates https://t.co/lRGrjK9lCj","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'UnitedStates', 'indices': [55, 68]}",,,,,
189,-117.548,35.643,2019-07-21 14:00:04,"1.9 magnitude #earthquake. 7 mi from Ridgecrest, CA, #UnitedStates https://t.co/5ojaVPgv2M","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'UnitedStates', 'indices': [53, 66]}",,,,,
190,-117.514,35.657,2019-07-21 12:00:04,"3.2 magnitude #earthquake. 15 km from #Ridgecrest, #CA, United States https://t.co/5uCXqwXU9h","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'Ridgecrest', 'indices': [38, 49]}","{'text': 'CA', 'indices': [51, 54]}",,,,
191,-117.514,35.657,2019-07-21 12:00:04,"3.2 magnitude #earthquake. 9 mi from #Ridgecrest, CA, United States https://t.co/4JUtKzHhQp","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'Ridgecrest', 'indices': [37, 48]}",,,,,
192,-117.5143356,35.6565018,2019-07-21 11:59:08,"Ml 3.19 earthquake (automatic) occured at 2019-07-21T11:56:11 UTC, 15km ENE of Ridgecrest, CA https://t.co/UuUMHArEr8",,,,,,,
193,-117.602,35.627,2019-07-21 10:45:04,"1.5 magnitude #earthquake. 6 km from #Ridgecrest, CA, ##UnitedStates https://t.co/dJ6fBHjkoN","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'Ridgecrest', 'indices': [37, 48]}","{'text': 'UnitedStates', 'indices': [55, 68]}",,,,
194,-117.602,35.627,2019-07-21 10:45:04,"1.5 magnitude #earthquake. 4 mi from Ridgecrest, CA, ##UnitedStates https://t.co/JkAXLByVYG","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'UnitedStates', 'indices': [54, 67]}",,,,,
195,-117.475,35.609,2019-07-21 10:45:04,"3.1 magnitude #earthquake. 18 km from Ridgecrest, #CA, #UnitedStates https://t.co/vC4vVMQ6Av","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'CA', 'indices': [50, 53]}","{'text': 'UnitedStates', 'indices': [55, 68]}",,,,
196,-117.4749985,35.6090012,2019-07-21 10:45:04,"Ml 3.11 earthquake (automatic) occured at 2019-07-21T10:41:37 UTC, 18km E of Ridgecrest, CA https://t.co/hhZQZqjg98",,,,,,,
197,-117.475,35.609,2019-07-21 10:45:03,"3.1 magnitude #earthquake. 11 mi from Ridgecrest, CA, #UnitedStates https://t.co/i0zzVt0AMF","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'UnitedStates', 'indices': [54, 67]}",,,,,
198,-117.56,35.683,2019-07-21 09:20:04,"2.0 magnitude #earthquake. 12 km from Ridgecrest, CA, ##UnitedStates https://t.co/VxLMl58KGG","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'UnitedStates', 'indices': [55, 68]}",,,,,
199,-117.56,35.683,2019-07-21 09:20:04,"2.0 magnitude #earthquake. 8 mi from Ridgecrest, CA, #UnitedStates https://t.co/mOx0UUpVVY","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'UnitedStates', 'indices': [53, 66]}",,,,,
200,-117.6036667,35.7718333,2019-07-21 09:05:41,"Ml 2.48 earthquake (automatic) occured at 2019-07-21T09:00:35 UTC, 18km NNE of Ridgecrest, CA https://t.co/e0rq58yQlR",,,,,,,
201,-117.607,35.772,2019-07-21 09:05:04,"2.6 magnitude #earthquake. 18 km from ##Ridgecrest, CA, United States https://t.co/Uescxwq3io","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'Ridgecrest', 'indices': [39, 50]}",,,,,
202,-117.607,35.772,2019-07-21 09:05:04,"2.6 magnitude #earthquake. 11 mi from #Ridgecrest, CA, United States https://t.co/7TWI5ecTyM","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'Ridgecrest', 'indices': [38, 49]}",,,,,
203,-117.6066666,35.7716675,2019-07-21 09:03:39,"Ml 2.55 earthquake (automatic) occured at 2019-07-21T09:00:35 UTC, 18km NNE of Ridgecrest, CA https://t.co/e0rq58yQlR",,,,,,,
204,-117.534,35.687,2019-07-21 08:40:04,"2.1 magnitude #earthquake. 14 km from Ridgecrest, CA, ##UnitedStates https://t.co/KQMdFwFuEu","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'UnitedStates', 'indices': [55, 68]}",,,,,
205,-117.534,35.687,2019-07-21 08:40:04,"2.1 magnitude #earthquake. 9 mi from Ridgecrest, CA, #UnitedStates https://t.co/rUJU0pFLHo","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'UnitedStates', 'indices': [53, 66]}",,,,,
206,-117.506,35.647,2019-07-21 08:20:04,"1.7 magnitude #earthquake. 15 km from Ridgecrest, CA, #UnitedStates https://t.co/iX0EMWbp8q","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'UnitedStates', 'indices': [54, 67]}",,,,,
207,-117.506,35.647,2019-07-21 08:20:04,"1.7 magnitude #earthquake. 9 mi from Ridgecrest, #CA, United States https://t.co/wPSMWJBvQk","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'CA', 'indices': [49, 52]}",,,,,
208,-117.618,35.778,2019-07-21 07:45:04,"3.0 magnitude #earthquake. 18 km from ##Ridgecrest, CA, ##UnitedStates https://t.co/Mhya5EsEYn","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'Ridgecrest', 'indices': [39, 50]}","{'text': 'UnitedStates', 'indices': [57, 70]}",,,,
209,-117.618,35.778,2019-07-21 07:45:04,"3.0 magnitude #earthquake. 11 mi from #Ridgecrest, CA, ##UnitedStates https://t.co/Xx2BcqJpGB","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'Ridgecrest', 'indices': [38, 49]}","{'text': 'UnitedStates', 'indices': [56, 69]}",,,,
210,-117.6181641,35.7783318,2019-07-21 07:40:27,"Ml 3.02 earthquake (automatic) occured at 2019-07-21T07:36:57 UTC, 18km NNE of Ridgecrest, CA https://t.co/0wtHoLt0c8",,,,,,,
211,-117.504,35.645,2019-07-21 05:35:04,"3.3 magnitude #earthquake. 15 km from Ridgecrest, CA, #UnitedStates https://t.co/HQZ6DMtzdu","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'UnitedStates', 'indices': [54, 67]}",,,,,
212,-117.504,35.645,2019-07-21 05:35:04,"3.3 magnitude #earthquake. 10 mi from Ridgecrest, #CA, United States https://t.co/mfIsuL6aXU","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'CA', 'indices': [50, 53]}",,,,,
213,-117.5041656,35.6446648,2019-07-21 05:33:30,"Ml 3.28 earthquake (automatic) occured at 2019-07-21T05:30:38 UTC, 16km E of Ridgecrest, CA https://t.co/uboSKJcyTc",,,,,,,
214,-117.633,35.809,2019-07-21 05:00:07,"1.6 magnitude #earthquake. 21 km from Ridgecrest, CA, ##UnitedStates https://t.co/IBnNpmXf7D","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'UnitedStates', 'indices': [55, 68]}",,,,,
215,-117.633,35.809,2019-07-21 05:00:07,"1.6 magnitude #earthquake. 13 mi from Ridgecrest, CA, #UnitedStates https://t.co/0NNgHlIqcA","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'UnitedStates', 'indices': [54, 67]}",,,,,
216,-117.548,35.683,2019-07-21 03:10:04,"1.6 magnitude #earthquake. 13 km from Ridgecrest, #CA, United States https://t.co/ehvQoudU57","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'CA', 'indices': [50, 53]}",,,,,
217,-117.548,35.683,2019-07-21 03:10:04,"1.6 magnitude #earthquake. 8 mi from Ridgecrest, #CA, United States https://t.co/vxHSTl6o1n","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'CA', 'indices': [49, 52]}",,,,,
218,-117.54,35.694,2019-07-21 00:35:04,"1.7 magnitude #earthquake. 14 km from Ridgecrest, #CA, #UnitedStates https://t.co/8FV6FIOSfG","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'CA', 'indices': [50, 53]}","{'text': 'UnitedStates', 'indices': [55, 68]}",,,,
219,-117.54,35.694,2019-07-21 00:35:04,"1.7 magnitude #earthquake. 9 mi from Ridgecrest, CA, #UnitedStates https://t.co/TZgSlukokT","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'UnitedStates', 'indices': [53, 66]}",,,,,
220,-117.544,35.677,2019-07-21 00:15:04,"2.5 magnitude #earthquake. 13 km from Ridgecrest, #CA, United States https://t.co/ZNtlkZiHoP","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'CA', 'indices': [50, 53]}",,,,,
221,-117.544,35.677,2019-07-21 00:15:04,"2.5 magnitude #earthquake. 8 mi from Ridgecrest, #CA, United States https://t.co/BqY6eGiI93","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'CA', 'indices': [49, 52]}",,,,,
222,-117.5438333,35.6765,2019-07-21 00:13:40,"Ml 2.5 earthquake (automatic) occured at 2019-07-21T00:08:37 UTC, 13km ENE of Ridgecrest, CA https://t.co/Az13R38MXH",,,,,,,
223,-117.5426636,35.6766663,2019-07-21 00:11:37,"Ml 2.53 earthquake (automatic) occured at 2019-07-21T00:08:38 UTC, 14km ENE of Ridgecrest, CA https://t.co/Az13R38MXH",,,,,,,
224,-117.5498333,35.6843333,2019-07-20 22:31:01,"Ml 2.66 earthquake (automatic) occured at 2019-07-20T22:26:51 UTC, 13km ENE of Ridgecrest, CA https://t.co/3s3YoEeqja",,,,,,,
225,-117.553,35.685,2019-07-20 22:30:04,"2.7 magnitude #earthquake. 13 km from Ridgecrest, CA, ##UnitedStates https://t.co/lcUJO143P7","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'UnitedStates', 'indices': [55, 68]}",,,,,
226,-117.553,35.685,2019-07-20 22:30:04,"2.7 magnitude #earthquake. 8 mi from Ridgecrest, CA, #UnitedStates https://t.co/WKR5lsHQb0","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'UnitedStates', 'indices': [53, 66]}",,,,,
227,-117.5534973,35.6846657,2019-07-20 22:30:00,"Ml 2.71 earthquake (automatic) occured at 2019-07-20T22:26:51 UTC, 13km ENE of Ridgecrest, CA https://t.co/3s3YoEw1aI",,,,,,,
228,-117.5534973,35.6846657,2019-07-20 22:28:59,"Ml 2.71 earthquake (automatic) occured at 2019-07-20T22:26:51 UTC, 13km ENE of Ridgecrest, CA https://t.co/3s3YoEeqja",,,,,,,
229,-117.555,35.686,2019-07-20 22:20:06,"2.4 magnitude #earthquake. 13 km from Ridgecrest, #CA, #####UnitedStates https://t.co/dFY0Ge2njE","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'CA', 'indices': [50, 53]}","{'text': 'UnitedStates', 'indices': [59, 72]}",,,,
230,-117.555,35.686,2019-07-20 22:20:06,"2.4 magnitude #earthquake. 8 mi from Ridgecrest, CA, #####UnitedStates https://t.co/wvWUILceUf","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'UnitedStates', 'indices': [57, 70]}",,,,,
231,-117.521,35.673,2019-07-20 21:40:05,"1.6 magnitude #earthquake. 15 km from Ridgecrest, CA, ##UnitedStates https://t.co/z8MVnz6hQc","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'UnitedStates', 'indices': [55, 68]}",,,,,
232,-117.521,35.673,2019-07-20 21:40:05,"1.6 magnitude #earthquake. 9 mi from Ridgecrest, CA, #UnitedStates https://t.co/bICoIWdTNJ","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'UnitedStates', 'indices': [53, 66]}",,,,,
233,-117.528,35.655,2019-07-20 19:45:04,"1.9 magnitude #earthquake. 13 km from #Ridgecrest, CA, United States https://t.co/KdOwbRFm86","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'Ridgecrest', 'indices': [38, 49]}",,,,,
234,-117.528,35.655,2019-07-20 19:45:04,"1.9 magnitude #earthquake. 8 mi from Ridgecrest, #CA, United States https://t.co/Hgcvsaf9iu","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'CA', 'indices': [49, 52]}",,,,,
235,-117.522,35.655,2019-07-20 17:35:06,"1.7 magnitude #earthquake. 14 km from #Ridgecrest, CA, ###UnitedStates https://t.co/CPb20sAjq0","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'Ridgecrest', 'indices': [38, 49]}","{'text': 'UnitedStates', 'indices': [57, 70]}",,,,
236,-117.522,35.655,2019-07-20 17:35:05,"1.7 magnitude #earthquake. 9 mi from Ridgecrest, CA, ###UnitedStates https://t.co/h84PvW2jIW","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'UnitedStates', 'indices': [55, 68]}",,,,,
237,-117.596,35.597,2019-07-20 17:35:05,"1.8 magnitude #earthquake. 7 km from Ridgecrest, #CA, #UnitedStates https://t.co/mUMEHLuIQ6","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'CA', 'indices': [49, 52]}","{'text': 'UnitedStates', 'indices': [54, 67]}",,,,
238,-117.596,35.597,2019-07-20 17:35:04,"1.8 magnitude #earthquake. 5 mi from Ridgecrest, #CA, #UnitedStates https://t.co/GR9PJriCtx","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'CA', 'indices': [49, 52]}","{'text': 'UnitedStates', 'indices': [54, 67]}",,,,
239,-117.467,35.606,2019-07-20 16:35:04,"1.5 magnitude #earthquake. 19 km from #Ridgecrest, CA, #UnitedStates https://t.co/pa0y6zrDWy","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'Ridgecrest', 'indices': [38, 49]}","{'text': 'UnitedStates', 'indices': [55, 68]}",,,,
240,-117.467,35.606,2019-07-20 16:35:04,"1.5 magnitude #earthquake. 12 mi from #Ridgecrest, CA, United States https://t.co/zR2cTrrhMT","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'Ridgecrest', 'indices': [38, 49]}",,,,,
241,-117.54,35.683,2019-07-20 15:35:04,"1.6 magnitude #earthquake. 14 km from #Ridgecrest, CA, #UnitedStates https://t.co/SrbU15ZslW","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'Ridgecrest', 'indices': [38, 49]}","{'text': 'UnitedStates', 'indices': [55, 68]}",,,,
242,-117.54,35.683,2019-07-20 15:35:04,"1.6 magnitude #earthquake. 8 mi from #Ridgecrest, CA, United States https://t.co/ocNQUKpycU","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'Ridgecrest', 'indices': [37, 48]}",,,,,
243,-117.495,35.522,2019-07-20 15:20:04,"1.6 magnitude #earthquake. 19 km from Ridgecrest, #CA, #UnitedStates https://t.co/pdLSHXJbew","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'CA', 'indices': [50, 53]}","{'text': 'UnitedStates', 'indices': [55, 68]}",,,,
244,-117.495,35.522,2019-07-20 15:20:04,"1.6 magnitude #earthquake. 12 mi from Ridgecrest, CA, #UnitedStates https://t.co/oPT7x9PZTm","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'UnitedStates', 'indices': [54, 67]}",,,,,
245,-117.631,35.808,2019-07-20 12:20:04,"1.6 magnitude #earthquake. 21 km from Ridgecrest, CA, #UnitedStates https://t.co/w1q1ajKz2k","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'UnitedStates', 'indices': [54, 67]}",,,,,
246,-117.631,35.808,2019-07-20 12:20:04,"1.6 magnitude #earthquake. 13 mi from Ridgecrest, #CA, United States https://t.co/PgnAzGK9xT","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'CA', 'indices': [50, 53]}",,,,,
247,-117.525,35.664,2019-07-20 11:55:04,"2.1 magnitude #earthquake. 14 km from Ridgecrest, CA, #UnitedStates https://t.co/EFiMgisZAM","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'UnitedStates', 'indices': [54, 67]}",,,,,
248,-117.525,35.664,2019-07-20 11:55:04,"2.1 magnitude #earthquake. 9 mi from Ridgecrest, #CA, United States https://t.co/9RxaAs5BtR","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'CA', 'indices': [49, 52]}",,,,,
249,-117.636,35.806,2019-07-20 10:05:04,"1.6 magnitude #earthquake. 21 km from #Ridgecrest, CA, #UnitedStates https://t.co/EvUcQu9R9A","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'Ridgecrest', 'indices': [38, 49]}","{'text': 'UnitedStates', 'indices': [55, 68]}",,,,
250,-117.636,35.806,2019-07-20 10:05:03,"1.6 magnitude #earthquake. 13 mi from Ridgecrest, CA, #UnitedStates https://t.co/QXs8ML5mSf","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'UnitedStates', 'indices': [54, 67]}",,,,,
251,-117.627,35.62,2019-07-20 09:15:04,"1.6 magnitude #earthquake. 4 km from #Ridgecrest, CA, #UnitedStates https://t.co/ktevW3SZtP","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'Ridgecrest', 'indices': [37, 48]}","{'text': 'UnitedStates', 'indices': [54, 67]}",,,,
252,-117.627,35.62,2019-07-20 09:15:04,"1.6 magnitude #earthquake. 2 mi from Ridgecrest, CA, #UnitedStates https://t.co/MDC98aUGAh","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'UnitedStates', 'indices': [53, 66]}",,,,,
253,-117.479,35.607,2019-07-20 09:00:04,"1.6 magnitude #earthquake. 17 km from #Ridgecrest, CA, ###UnitedStates https://t.co/ZPrZg9SJnQ","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'Ridgecrest', 'indices': [38, 49]}","{'text': 'UnitedStates', 'indices': [57, 70]}",,,,
254,-117.479,35.607,2019-07-20 09:00:04,"1.6 magnitude #earthquake. 11 mi from Ridgecrest, CA, ###UnitedStates https://t.co/VN19MjbAvg","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'UnitedStates', 'indices': [56, 69]}",,,,,
255,-117.545,35.657,2019-07-20 08:15:04,"1.7 magnitude #earthquake. 12 km from #Ridgecrest, #CA, United States https://t.co/wOTcmBqAUm","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'Ridgecrest', 'indices': [38, 49]}","{'text': 'CA', 'indices': [51, 54]}",,,,
256,-117.545,35.657,2019-07-20 08:15:04,"1.7 magnitude #earthquake. 7 mi from #Ridgecrest, CA, United States https://t.co/ISsQl3lWYN","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'Ridgecrest', 'indices': [37, 48]}",,,,,
257,-117.577,35.712,2019-07-20 07:25:04,"1.8 magnitude #earthquake. 13 km from #Ridgecrest, CA, #UnitedStates https://t.co/2ObJgLg4cm","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'Ridgecrest', 'indices': [38, 49]}","{'text': 'UnitedStates', 'indices': [55, 68]}",,,,
258,-117.577,35.712,2019-07-20 07:25:04,"1.8 magnitude #earthquake. 8 mi from Ridgecrest, CA, #UnitedStates https://t.co/f8hF0NMUjq","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'UnitedStates', 'indices': [53, 66]}",,,,,
259,-117.425,35.546,2019-07-20 06:55:04,"1.5 magnitude #earthquake. 24 km from Ridgecrest, CA, #UnitedStates https://t.co/LAsS80yNHY","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'UnitedStates', 'indices': [54, 67]}",,,,,
260,-117.425,35.546,2019-07-20 06:55:04,"1.5 magnitude #earthquake. 15 mi from Ridgecrest, #CA, United States https://t.co/G5598YqLs6","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'CA', 'indices': [50, 53]}",,,,,
261,-117.607,35.624,2019-07-20 06:50:04,"1.8 magnitude #earthquake. 6 km from #Ridgecrest, #CA, United States https://t.co/gZM6hDeNq3","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'Ridgecrest', 'indices': [37, 48]}","{'text': 'CA', 'indices': [50, 53]}",,,,
262,-117.607,35.624,2019-07-20 06:50:04,"1.8 magnitude #earthquake. 4 mi from #Ridgecrest, CA, United States https://t.co/AG8HH8qNfk","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'Ridgecrest', 'indices': [37, 48]}",,,,,
263,-117.65,35.83,2019-07-20 06:40:04,"1.7 magnitude #earthquake. 23 km from Ridgecrest, #CA, United States https://t.co/on4trAg1UL","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'CA', 'indices': [50, 53]}",,,,,
264,-117.65,35.83,2019-07-20 06:40:04,"1.7 magnitude #earthquake. 14 mi from Ridgecrest, #CA, United States https://t.co/rsMoMS6JQ4","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'CA', 'indices': [50, 53]}",,,,,
265,-117.659,35.821,2019-07-20 04:55:04,"1.6 magnitude #earthquake. 22 km from Ridgecrest, CA, ##UnitedStates https://t.co/yI9NNWza5R","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'UnitedStates', 'indices': [55, 68]}",,,,,
266,-117.659,35.821,2019-07-20 04:55:04,"1.6 magnitude #earthquake. 14 mi from Ridgecrest, CA, #UnitedStates https://t.co/2qikFvbwPU","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'UnitedStates', 'indices': [54, 67]}",,,,,
