created_at,favorite_count,hashtags,latitute,longitute,retweet_count,text
Sat Sep 22 23:58:18 +0000 2018,0,['CarrFire'],,,0,"""If someone had to use the bathroom, they had a vulture watching them."" Great story from the #CarrFire by Jessica S… https://t.co/kklSg56udY"
Sat Sep 22 23:30:59 +0000 2018,0,"['Carrfire', 'HirzFire']",,,0,RT @jeremy_tuggle: The smoke is thick from both #Carrfire and #HirzFire today. Here’s a pic of the historic Lorenz Hotel in downtown Reddin…
Sat Sep 22 23:30:45 +0000 2018,0,[],,,0,"RT @jeremy_tuggle: I was quoted in this brand new article from Damon Arthur and  @BreakingNews_RS :

Was the Carr family name destroyed in…"
Sat Sep 22 23:30:38 +0000 2018,0,[],,,0,"RT @BreakingNews_RS: Was the Carr family name destroyed in the fire? All about Shasta County's historical figure, Judge Francis Carr https:…"
Sat Sep 22 23:21:18 +0000 2018,0,"['Carrfire', 'HirzFire']",,,0,RT @jeremy_tuggle: The smoke is thick from both #Carrfire and #HirzFire today. Here’s a pic of the historic Lorenz Hotel in downtown Reddin…
Sat Sep 22 20:45:42 +0000 2018,4,"['Saipan', 'Firefighters', 'CarrFire', 'DeltaFire']",,,0,"Thank you #Saipan #Firefighters!
#CarrFire #DeltaFire
Crew Traveled 8,000 Miles to Fight No. Calif. Fires This Summ… https://t.co/bALJF1yNNY"
Sat Sep 22 19:22:11 +0000 2018,2,[],,,1,"Wildfire tragedy for Redding predicted in 2015, says a lawsuit filed against the city this month:… https://t.co/tmKgUWifY0"
Sat Sep 22 19:20:12 +0000 2018,0,"['EmergencyWishlists', 'DisabilityCrowdFund', 'TransCrowdFund', 'ShowUpForWishes']",,,0,"RT @SJwishlists: #EmergencyWishlists #DisabilityCrowdFund #TransCrowdFund #ShowUpForWishes 

Give or RT! @TransAshlyn lost both her current…"
Sat Sep 22 18:58:17 +0000 2018,0,"['EmergencyWishlists', 'DisabilityCrowdFund', 'TransCrowdFund', 'ShowUpForWishes']",,,0,"RT @SJwishlists: #EmergencyWishlists #DisabilityCrowdFund #TransCrowdFund #ShowUpForWishes 

Give or RT! @TransAshlyn lost both her current…"
Sat Sep 22 18:55:17 +0000 2018,4,"['LakeShasta', 'CarrFire']",,,1,"On the Sacramento Arm of #LakeShasta, where the #CarrFire burned down to the lake. https://t.co/EJuMobAO4m"
Sat Sep 22 18:54:00 +0000 2018,1,"['EmergencyWishlists', 'DisabilityCrowdFund', 'TransCrowdFund', 'ShowUpForWishes']",,,4,"#EmergencyWishlists #DisabilityCrowdFund #TransCrowdFund #ShowUpForWishes 

Give or RT! @TransAshlyn lost both her… https://t.co/uEuxJGlAL8"
Sat Sep 22 18:17:19 +0000 2018,0,[],,,0,"RT @ReddSunFestival: Okay @candlebox fans, it's your turn to cheer, because this band has been ACES! They fully supported our decision to s…"
Sat Sep 22 18:11:15 +0000 2018,0,[],,,0,"RT @ReddSunFestival: Okay @candlebox fans, it's your turn to cheer, because this band has been ACES! They fully supported our decision to s…"
Sat Sep 22 17:00:01 +0000 2018,2,['SalmonFest'],,,0,OROVILLE! Today's your last chance to sign up to win @ReddSunFestival tickets at #SalmonFest... or you could be a d… https://t.co/02WHlXNEdh
Sat Sep 22 16:05:22 +0000 2018,1,['Family'],40.6291942,-122.3734999,0,"Preparing Your #Family for Emergencies
Makes Sense.  Get Ready Now.
DOWNLOAD - Family Emergency Communication Plan… https://t.co/XP8rX3UqoR"
Sat Sep 22 15:49:18 +0000 2018,0,[],,,0,RT @ShastaHHSA: Be sure to check https://t.co/PGulPFM5hf. The county and city are updating it constantly. Here's one helpful doc that was j…
Sat Sep 22 13:52:15 +0000 2018,0,['CarrFire'],,,0,RT @MChandler_RS: Developer's lawsuit seeks to compel the city to prevent another #CarrFire https://t.co/OueWPEBR7p via @BreakingNews_RS
Sat Sep 22 13:40:54 +0000 2018,0,['CarrFire'],,,0,RT @MChandler_RS: Developer's lawsuit seeks to compel the city to prevent another #CarrFire https://t.co/OueWPEBR7p via @BreakingNews_RS
Sat Sep 22 10:31:33 +0000 2018,0,['CarrFire'],,,0,RT @MChandler_RS: Developer's lawsuit seeks to compel the city to prevent another #CarrFire https://t.co/OueWPEBR7p via @BreakingNews_RS
Sat Sep 22 05:52:44 +0000 2018,0,['CarrFire'],,,0,RT @MChandler_RS: Developer's lawsuit seeks to compel the city to prevent another #CarrFire https://t.co/OueWPEBR7p via @BreakingNews_RS
Sat Sep 22 05:41:54 +0000 2018,0,"['CarrFire', 'DeltaFire']",,,0,My Saturday story: How these volunteers are turning #CarrFire and #DeltaFire survivors' houses into homes. https://t.co/XPTOWTrPdn
Sat Sep 22 05:40:06 +0000 2018,1,"['CarrFire', 'Debris']",40.6292034,-122.3735424,0,"#CarrFire Water Damage, Winter Rain Storms, Ash and Toxic #Debris Flooding
Redding, California… https://t.co/SqMZAF77Q9"
Sat Sep 22 03:55:49 +0000 2018,1,['CarrFire'],,,5,Developer's lawsuit seeks to compel the city to prevent another #CarrFire https://t.co/OueWPEBR7p via @BreakingNews_RS
Sat Sep 22 03:46:15 +0000 2018,0,['CarrFire'],,,0,RT @ActiveNorCal: More overhead views of the #CarrFire from July 26th https://t.co/641BDGlwCU
Sat Sep 22 02:39:30 +0000 2018,0,['CarrFire'],,,0,RT @ActiveNorCal: The Singing Samoan Fire Crew working on the #CarrFire in Whiskeytown. Read about them here: https://t.co/AyVrdcMIxl https…
Sat Sep 22 01:45:28 +0000 2018,1,[],,,0,"@ncrainbowgrrl @RedTRaccoon Of course, you are helping! Take care of yourself. I so miss all my Moral Monday family… https://t.co/4dJ3qAqJSj"
Sat Sep 22 01:42:49 +0000 2018,0,['CarrFire'],,,0,RT @MichaelCaranci: West Redding is burning. Fire is moving so fast it’s unbelievable. You can hear the explosions. #CarrFire
Fri Sep 21 23:12:25 +0000 2018,1,['CarrFire'],,,0,"During the #CarrFire, Mercy Medical Center Redding stood tall when our community needed us most. Employees took car… https://t.co/sATtVDoH9R"
Fri Sep 21 23:02:29 +0000 2018,0,"['EmergencyWishlists', 'DisabilityCrowdFund', 'TransCrowdFund', 'ShowUpForWishes']",,,0,"RT @SJwishlists: #EmergencyWishlists #DisabilityCrowdFund #TransCrowdFund #ShowUpForWishes 

RT or give! @TransAshlyn lost both her current…"
Fri Sep 21 21:57:33 +0000 2018,0,[],,,0,"Here's my other Saturday story. This one is about CARR Furnishings, volunteers collecting furniture for those who l… https://t.co/uHWAcqJFvf"
Fri Sep 21 18:28:13 +0000 2018,0,[],,,0,RT @ShastaHHSA: Be sure to check https://t.co/PGulPFM5hf. The county and city are updating it constantly. Here's one helpful doc that was j…
Fri Sep 21 18:10:53 +0000 2018,2,['carrfire'],,,0,Painting scenes of Whiskeytown. Still not ready to see what it looks like now. #carrfire https://t.co/7OHTKOjK2a
Fri Sep 21 17:19:59 +0000 2018,0,[],,,0,RT @ShastaHHSA: Be sure to check https://t.co/PGulPFM5hf. The county and city are updating it constantly. Here's one helpful doc that was j…
Fri Sep 21 17:19:53 +0000 2018,0,[],,,0,RT @ShastaHHSA: Be sure to check https://t.co/PGulPFM5hf. The county and city are updating it constantly. Here's one helpful doc that was j…
Fri Sep 21 17:16:37 +0000 2018,0,[],,,0,RT @ShastaHHSA: Be sure to check https://t.co/PGulPFM5hf. The county and city are updating it constantly. Here's one helpful doc that was j…
Fri Sep 21 17:13:28 +0000 2018,0,[],,,0,RT @ShastaHHSA: Be sure to check https://t.co/PGulPFM5hf. The county and city are updating it constantly. Here's one helpful doc that was j…
Fri Sep 21 17:07:08 +0000 2018,1,[],,,1,"𝐖𝐢𝐥𝐝𝐟𝐢𝐫𝐞 𝐄𝐦𝐨𝐭𝐢𝐨𝐧𝐚𝐥 𝐒𝐮𝐩𝐩𝐨𝐫𝐭
It's normal to feel weighed down by stress or loss from the wildfires. Local therapists… https://t.co/h6FDHxGjWI"
Fri Sep 21 17:03:20 +0000 2018,0,[],,,0,RT @ShastaHHSA: Be sure to check https://t.co/PGulPFM5hf. The county and city are updating it constantly. Here's one helpful doc that was j…
Fri Sep 21 17:02:40 +0000 2018,14,[],,,10,Be sure to check https://t.co/PGulPFM5hf. The county and city are updating it constantly. Here's one helpful doc th… https://t.co/9vDFh5gLer
Fri Sep 21 16:51:43 +0000 2018,0,"['Redding', 'California', 'Police', 'Christian']",,,0,RT @ReddingHomeless: Well #Redding #California #Police Chief Roger Moore I Thought YOU were a #Christian man? God O Mighty Took Your Home i…
Fri Sep 21 16:42:14 +0000 2018,0,"['Redding', 'California', 'Police', 'Christian']",,,0,RT @ReddingHomeless: Well #Redding #California #Police Chief Roger Moore I Thought YOU were a #Christian man? God O Mighty Took Your Home i…
Fri Sep 21 16:38:33 +0000 2018,0,"['Redding', 'California', 'Police', 'Christian']",,,0,RT @ReddingHomeless: Well #Redding #California #Police Chief Roger Moore I Thought YOU were a #Christian man? God O Mighty Took Your Home i…
Fri Sep 21 16:34:48 +0000 2018,0,"['Redding', 'California', 'Police', 'Christian']",,,0,RT @ReddingHomeless: Well #Redding #California #Police Chief Roger Moore I Thought YOU were a #Christian man? God O Mighty Took Your Home i…
Fri Sep 21 16:33:45 +0000 2018,0,['CarrFire'],,,0,RT @OccupyRedding: WANTED - Your Video of #CarrFire taken on hillside above Tops Market on Thursday - Especially of Spot fire crossing Sacr…
Fri Sep 21 16:28:59 +0000 2018,0,['CarrFire'],,,0,RT @FireAviationNPS: Popular areas at Whiskeytown like Brandy Crk &amp; Oak Bottom suffered damage to wastewater facilities from the #CarrFire.…
Fri Sep 21 16:19:39 +0000 2018,0,"['Redding', 'California', 'Police', 'Christian']",,,0,RT @ReddingHomeless: Well #Redding #California #Police Chief Roger Moore I Thought YOU were a #Christian man? God O Mighty Took Your Home i…
Fri Sep 21 16:17:03 +0000 2018,6,"['Redding', 'California', 'Police', 'Christian']",,,5,Well #Redding #California #Police Chief Roger Moore I Thought YOU were a #Christian man? God O Mighty Took Your Hom… https://t.co/QOFwSCHm22
Fri Sep 21 16:04:51 +0000 2018,0,"['EmergencyWishlists', 'DisabilityCrowdFund', 'TransCrowdFund', 'ShowUpForWishes']",,,0,"RT @SJwishlists: #EmergencyWishlists #DisabilityCrowdFund #TransCrowdFund #ShowUpForWishes 

RT or give! @TransAshlyn lost both her current…"
Fri Sep 21 16:04:01 +0000 2018,1,"['EmergencyWishlists', 'DisabilityCrowdFund', 'TransCrowdFund', 'ShowUpForWishes']",,,2,"#EmergencyWishlists #DisabilityCrowdFund #TransCrowdFund #ShowUpForWishes 

RT or give! @TransAshlyn lost both her… https://t.co/eL8G6H4Gwn"
Fri Sep 21 15:29:00 +0000 2018,0,['CarrFire'],,,0,RT @FireAviationNPS: Popular areas at Whiskeytown like Brandy Crk &amp; Oak Bottom suffered damage to wastewater facilities from the #CarrFire.…
Fri Sep 21 15:02:56 +0000 2018,0,[],,,0,RT @BreakingNews_RS: The Saechao family spent their lives working as farmers to save for a house in Redding. They built it from the ground…
Fri Sep 21 14:43:37 +0000 2018,0,['CarrFire'],,,0,RT @FireAviationNPS: Popular areas at Whiskeytown like Brandy Crk &amp; Oak Bottom suffered damage to wastewater facilities from the #CarrFire.…
Fri Sep 21 14:39:45 +0000 2018,7,[],,,4,Popular areas at Whiskeytown like Brandy Crk &amp; Oak Bottom suffered damage to wastewater facilities from the… https://t.co/0T5jZJjRUH
Fri Sep 21 14:32:10 +0000 2018,0,"['CarrFire', 'HurricaneIrma']",,,0,"RT @WesternAreaPowr: From #CarrFire to #HurricaneIrma to new systems, core values &amp; reliability coordinators, FY 2018 has kept us on our to…"
Fri Sep 21 10:21:30 +0000 2018,0,['CarrFire'],,,0,RT @DavidJHarrisJr: Our house is still standing... but others are not. And two people have lost their lives... #CarrFire https://t.co/Fsb5D…
Fri Sep 21 09:59:13 +0000 2018,0,['CarrFire'],,,0,RT @DavidJHarrisJr: Our house is still standing... but others are not. And two people have lost their lives... #CarrFire https://t.co/Fsb5D…
Fri Sep 21 05:40:07 +0000 2018,1,"['CarrFire', 'Debris']",40.6292034,-122.3735424,0,"#CarrFire Water Damage, Winter Rain Storms, Ash and Toxic #Debris Flooding
Redding, California… https://t.co/CGy8GkWGey"
Fri Sep 21 04:30:05 +0000 2018,0,['CarrFire'],,,0,RT @BreakingNews_RS: Beloved #CarrFire bear returns to the wild - https://t.co/cYe9fSLlF9
Fri Sep 21 04:22:14 +0000 2018,0,['CarrFire'],,,0,RT @ActiveNorCal: Charred views of Whiskeytown after the #CarrFire https://t.co/GHU9Tg1Uib
Fri Sep 21 03:54:22 +0000 2018,0,[],,,0,RT @BreakingNews_RS: The Saechao family spent their lives working as farmers to save for a house in Redding. They built it from the ground…
Fri Sep 21 03:18:21 +0000 2018,0,[],,,0,RT @BreakingNews_RS: The Saechao family spent their lives working as farmers to save for a house in Redding. They built it from the ground…
Fri Sep 21 03:08:16 +0000 2018,0,['CarrFire'],,,0,RT @ActiveNorCal: Charred views of Whiskeytown after the #CarrFire https://t.co/GHU9Tg1Uib
Fri Sep 21 03:05:21 +0000 2018,3,[],,,4,The Saechao family spent their lives working as farmers to save for a house in Redding. They built it from the grou… https://t.co/CmubAxN1Jy
Fri Sep 21 00:20:25 +0000 2018,16,[],,,2,Acer  macrophyllum (bigleaf maple) resprouting 6 weeks after Carr Fire; high  burn severity area. This Calflora obs… https://t.co/OOQzW3KNPp
Fri Sep 21 00:05:37 +0000 2018,0,['CarrFire'],,,0,"RT @AmberSandhu_RS: Zita, a single mom of 6 kids escaped the #CarrFire July 26. Her family left the house with just the clothes on their ba…"
Thu Sep 20 23:44:35 +0000 2018,1,"['CarrFire', 'DeltaFire']",,,0,If you had a home that was destroyed or suffered substantial structural damage in the #CarrFire or #DeltaFire you a… https://t.co/LQQhwueTZx
Thu Sep 20 22:50:11 +0000 2018,0,['CarrFire'],,,0,RT @OccupyRedding: WANTED - Your Video of #CarrFire taken on hillside above Tops Market on Thursday - Especially of Spot fire crossing Sacr…
Thu Sep 20 21:44:38 +0000 2018,0,['CarrFire'],,,0,"RT @AmberSandhu_RS: Zita, a single mom of 6 kids escaped the #CarrFire July 26. Her family left the house with just the clothes on their ba…"
Thu Sep 20 21:38:34 +0000 2018,0,[],,,0,RT @danbrekke: Here's the issue: Private contractors are risking their lives on the fire line without the workers’ comp coverage that @Cal_…
Thu Sep 20 21:37:57 +0000 2018,0,['CarrFire'],,,0,RT @ActiveNorCal: Charred views of Whiskeytown after the #CarrFire https://t.co/GHU9Tg1Uib
Thu Sep 20 21:07:41 +0000 2018,0,[],,,0,RT @danbrekke: Here's the issue: Private contractors are risking their lives on the fire line without the workers’ comp coverage that @Cal_…
Thu Sep 20 21:07:37 +0000 2018,0,"['CarrFire', 'ShastaStrong', 'CA']",,,0,"RT @Rubiconski: #CarrFire #ShastaStrong

Shasta County #CA passed an ordinance that allows RV and temporary shelters on people's properties…"
Thu Sep 20 21:06:04 +0000 2018,1,"['CarrFire', 'HurricaneIrma']",,,1,"From #CarrFire to #HurricaneIrma to new systems, core values &amp; reliability coordinators, FY 2018 has kept us on our… https://t.co/cFgEV1LS8V"
Thu Sep 20 20:43:37 +0000 2018,0,"['Greece', 'California']",,,0,"RT @DailyPlanet: Wildfires are becoming a worldwide epidemic- with breakouts in #Greece, and #California just this week. Time-lapse filmmak…"
Thu Sep 20 20:41:11 +0000 2018,0,"['CarrFire', 'ShastaStrong', 'CA']",,,0,"RT @Rubiconski: #CarrFire #ShastaStrong

Shasta County #CA passed an ordinance that allows RV and temporary shelters on people's properties…"
Thu Sep 20 20:39:14 +0000 2018,0,['CarrFire'],,,0,"RT @salarmydeloro: We'd like to say Thank You to all the organizations who contributed funds, time and resources to our recent #CarrFire an…"
Thu Sep 20 20:07:33 +0000 2018,0,['CarrFire'],,,0,@Zak_Bagans I’ve posted before that my dog is family &amp; during the possible evacuation for the #CarrFire he got his… https://t.co/rMikbqxRfM
Thu Sep 20 19:58:40 +0000 2018,0,['CarrFire'],,,0,RT @ReddSunFestival: We have all the 😍😍😍 for @CarlyPearce for stepping up and supporting #CarrFire relief! She's a huge talent with a huge…
Thu Sep 20 19:38:16 +0000 2018,0,"['Florence', 'Mangkhut', 'Jebi', 'Harvey', 'Maria', 'Irma', 'CarrFire', 'AthensFires', 'Heatwave2018']",,,0,"RT @climatecrews: #Florence. #Mangkhut. #Jebi.
#Harvey. #Maria. #Irma. 
#CarrFire. #AthensFires. #Heatwave2018.
Climate change is real, it'…"
Thu Sep 20 19:26:36 +0000 2018,6,['CarrFire'],,,6,Charred views of Whiskeytown after the #CarrFire https://t.co/GHU9Tg1Uib
Thu Sep 20 19:18:04 +0000 2018,0,['CarrFire'],,,0,"RT @salarmydeloro: We'd like to say Thank You to all the organizations who contributed funds, time and resources to our recent #CarrFire an…"
Thu Sep 20 19:18:01 +0000 2018,0,['CarrFire'],,,0,"RT @salarmydeloro: We'd like to say Thank You to all the organizations who contributed funds, time and resources to our recent #CarrFire an…"
Thu Sep 20 19:16:39 +0000 2018,1,[],,,3,"We'd like to say Thank You to all the organizations who contributed funds, time and resources to our recent… https://t.co/gqrFRMT2bx"
Thu Sep 20 18:45:17 +0000 2018,0,[],,,0,"RT @yourSRTA: The recent fires have caused significant damage to the Shasta Region’s roadways and freeway infrastructure. 
Due to re-constr…"
Thu Sep 20 18:42:17 +0000 2018,0,[],,,0,"RT @yourSRTA: The recent fires have caused significant damage to the Shasta Region’s roadways and freeway infrastructure. 
Due to re-constr…"
Thu Sep 20 18:31:14 +0000 2018,0,['CarrFire'],,,0,"RT @AmberSandhu_RS: Zita, a single mom of 6 kids escaped the #CarrFire July 26. Her family left the house with just the clothes on their ba…"
Thu Sep 20 18:11:40 +0000 2018,0,[],,,0,"RT @yourSRTA: The recent fires have caused significant damage to the Shasta Region’s roadways and freeway infrastructure. 
Due to re-constr…"
Thu Sep 20 17:50:50 +0000 2018,0,['CarrFire'],,,0,RT @danbrekke: Firm That Employed Dozer Operator Killed in #CarrFire Lacked Required Insurance https://t.co/TKrFXDW5vV via @KQEDNews &amp; @Ted…
Thu Sep 20 17:45:44 +0000 2018,0,[],,,0,RT @danbrekke: Here's the issue: Private contractors are risking their lives on the fire line without the workers’ comp coverage that @Cal_…
Thu Sep 20 17:44:18 +0000 2018,2,[],,,0,"Rocky Point Charter School in Redding just received a $1,000 check from their pen pals in Florida to help them rebu… https://t.co/HB2ZP26Mbd"
Thu Sep 20 17:37:51 +0000 2018,4,[],,,4,"The recent fires have caused significant damage to the Shasta Region’s roadways and freeway infrastructure. 
Due to… https://t.co/CIizLcsag0"
Thu Sep 20 17:33:52 +0000 2018,0,[],,,0,RT @danbrekke: Here's the issue: Private contractors are risking their lives on the fire line without the workers’ comp coverage that @Cal_…
Thu Sep 20 17:28:47 +0000 2018,3,[],,,5,Here's the issue: Private contractors are risking their lives on the fire line without the workers’ comp coverage t… https://t.co/iQO30FqUAt
Thu Sep 20 17:21:31 +0000 2018,17,['CarrFire'],,,1,We have all the 😍😍😍 for @CarlyPearce for stepping up and supporting #CarrFire relief! She's a huge talent with a hu… https://t.co/OZdeuCGjcO
Thu Sep 20 17:16:12 +0000 2018,0,['CarrFire'],,,0,RT @danbrekke: Firm That Employed Dozer Operator Killed in #CarrFire Lacked Required Insurance https://t.co/TKrFXDW5vV via @KQEDNews &amp; @Ted…
Thu Sep 20 17:16:12 +0000 2018,0,['CarrFire'],,,0,RT @danbrekke: Firm That Employed Dozer Operator Killed in #CarrFire Lacked Required Insurance https://t.co/TKrFXDW5vV via @KQEDNews &amp; @Ted…
Thu Sep 20 17:13:06 +0000 2018,0,['CarrFire'],,,2,Firm That Employed Dozer Operator Killed in #CarrFire Lacked Required Insurance https://t.co/TKrFXDW5vV via @KQEDNews &amp; @TedrickG
Thu Sep 20 17:01:55 +0000 2018,0,[],,,0,Join Us on Wednesday Sept 26th at The Sheraton Hotel at the Sundial Bridge for a free workshop discussing insurance… https://t.co/wJ0Jp6YXoc
Thu Sep 20 16:54:14 +0000 2018,1,['CarrFire'],,,3,"Zita, a single mom of 6 kids escaped the #CarrFire July 26. Her family left the house with just the clothes on thei… https://t.co/lA4PlxlL6g"
Thu Sep 20 16:54:14 +0000 2018,1,['CarrFire'],,,3,"Zita, a single mom of 6 kids escaped the #CarrFire July 26. Her family left the house with just the clothes on thei… https://t.co/lA4PlxlL6g"
Thu Sep 20 16:34:10 +0000 2018,0,"['DeltaFire', 'Lakehead', 'HirzFire', 'CarrFire', 'pets']",,,0,RT @winecountrydog: #DeltaFire Nor Cal wildfire - #Lakehead woman who'd evac'd from #HirzFire and #CarrFire lost #pets and home in rush of…
Thu Sep 20 15:51:10 +0000 2018,0,['CarrFire'],,,0,RT @Cal_OES: Out of state resources continue to help out on the California wildfires. We are so grateful! Thank you!! #CarrFire #FergusonFi…
Thu Sep 20 15:37:00 +0000 2018,1,['CarrFire'],,,0,"My coworker, reporter @MChandler_RS is doing a story on bears coming into town after the #CarrFire --- for food, wa… https://t.co/7ur2wm8SOa"
Thu Sep 20 15:23:18 +0000 2018,0,['CarrFire'],,,0,RT @OccupyRedding: WANTED - Your Video of #CarrFire taken on hillside above Tops Market on Thursday - Especially of Spot fire crossing Sacr…
Thu Sep 20 15:18:40 +0000 2018,0,['CarrFire'],,,0,RT @OccupyRedding: WANTED - Your Video of #CarrFire taken on hillside above Tops Market on Thursday - Especially of Spot fire crossing Sacr…
Thu Sep 20 14:59:42 +0000 2018,0,['CarrFire'],,,0,RT @TwitterForGood: #CarrFire is having a devistating effect on @cityofredding and the surrounding area. We've created a list for real time…
Thu Sep 20 14:49:11 +0000 2018,0,['CarrFire'],,,0,RT @OccupyRedding: WANTED - Your Video of #CarrFire taken on hillside above Tops Market on Thursday - Especially of Spot fire crossing Sacr…
Thu Sep 20 14:42:14 +0000 2018,6,['CarrFire'],,,5,WANTED - Your Video of #CarrFire taken on hillside above Tops Market on Thursday - Especially of Spot fire crossing… https://t.co/0ViTU8hdQu
Thu Sep 20 11:10:00 +0000 2018,0,"['dogs', 'California', 'CarrFire', 'Archaeology', 'pets']",,,0,"These #dogs come to Nor #California to search for human remains among #CarrFire . #Archaeology #pets ""
She started… https://t.co/plq261bgc4"
Thu Sep 20 11:08:41 +0000 2018,0,"['climatechange', 'coalandice']",,,0,RT @coalandicesf: Beloved Bay Area satirist @willdurst takes on politics and #climatechange at the #coalandice Climate Comedy Night with un…
Thu Sep 20 10:13:00 +0000 2018,0,"['cats', 'dogs']",,,0,'Pet rescue organizations say they have been finding numerous homeless #cats and #dogs wandering neighborhoods that… https://t.co/jRL7mke3dj
Thu Sep 20 08:37:32 +0000 2018,5,['CarrFire'],,,0,After the #CarrFire in NoCal we created an A.I. Model helping with destruction detection. There is huge potential i… https://t.co/wKoPyvwrsY
Thu Sep 20 05:40:09 +0000 2018,1,"['CarrFire', 'Debris']",40.6292034,-122.3735424,0,"#CarrFire Water Damage, Winter Rain Storms, Ash and Toxic #Debris Flooding
Redding, California… https://t.co/oadXRO562G"
Thu Sep 20 05:39:31 +0000 2018,0,[],,,0,RT @Weather_West: Still can't quite get over fact that this is real footage. That fire hose disappearing vertically into smoke seems implau…
Thu Sep 20 04:53:28 +0000 2018,0,[],,,0,'Pet rescue organizations say they have been finding numerous homeless  cats and dogs wandering neighborhoods that… https://t.co/TRqbgkZV1E
Thu Sep 20 04:52:57 +0000 2018,0,"['climatechange', 'coalandice']",,,0,RT @coalandicesf: Beloved Bay Area satirist @willdurst takes on politics and #climatechange at the #coalandice Climate Comedy Night with un…
Thu Sep 20 04:50:23 +0000 2018,7,"['dogs', 'California', 'CarrFire', 'Archaeology', 'pets']",,,2,"These #dogs come to Nor #California to search for human remains among #CarrFire . #Archaeology #pets ""
She started… https://t.co/xxufBuNZyO"
Thu Sep 20 04:18:44 +0000 2018,0,['FIREFIGHTERS'],,,0,RT @LaCraftyP: 👏🏼👏🏼👏🏼👏🏼👏🏼 MAY ALL THE #FIREFIGHTERS from all over the WORLD including the ones in prison programs &amp; EMERGENCY SERVICE WORKE…
Thu Sep 20 04:15:02 +0000 2018,1,"['DeltaFire', 'Lakehead', 'HirzFire', 'CarrFire', 'pets']",,,2,#DeltaFire Nor Cal wildfire - #Lakehead woman who'd evac'd from #HirzFire and #CarrFire lost #pets and home in rush… https://t.co/rXpXDVqhIL
Thu Sep 20 04:05:35 +0000 2018,0,['CarrFire'],,,0,RT @publiclandlvr: One of the interesting things about the #CarrFire is the way it has exposed parts of the landscape that were once hidden…
Thu Sep 20 03:55:14 +0000 2018,2,"['climatechange', 'coalandice']",,,2,Beloved Bay Area satirist @willdurst takes on politics and #climatechange at the #coalandice Climate Comedy Night w… https://t.co/IBiY1gFw5w
Thu Sep 20 00:29:59 +0000 2018,0,['FIREFIGHTERS'],,,0,RT @LaCraftyP: 👏🏼👏🏼👏🏼👏🏼👏🏼 MAY ALL THE #FIREFIGHTERS from all over the WORLD including the ones in prison programs &amp; EMERGENCY SERVICE WORKE…
Thu Sep 20 00:25:06 +0000 2018,10,['FIREFIGHTERS'],,,2,👏🏼👏🏼👏🏼👏🏼👏🏼 MAY ALL THE #FIREFIGHTERS from all over the WORLD including the ones in prison programs &amp; EMERGENCY SERV… https://t.co/EW1bxYdvAn
Thu Sep 20 00:01:59 +0000 2018,0,"['dogs', 'CarrFire', 'Redding', 'California']",,,0,These #dogs search for human ashes among #CarrFire devastation. They're coming to #Redding #California ! https://t.co/4HIPUdAq90
Thu Sep 20 00:00:18 +0000 2018,3,"['pets', 'CarrFire']",,,0,Video: Pet-loving people rescue displaced #pets from burned out #CarrFire areas https://t.co/uCn7kAeyTr via @BreakingNews_RS
Wed Sep 19 23:59:50 +0000 2018,1,"['pets', 'CarrFire', 'cats', 'dogs']",,,0,"Volunteers scramble to save #pets in #CarrFire-burned areas while shelters, rescues full. #cats #dogs https://t.co/yH2jeRry4R"
Wed Sep 19 23:48:11 +0000 2018,1,[],,,0,Stay in the loop! Resources and information about our region's wildfire recovery efforts are constantly being updat… https://t.co/S6j4bXOtbw
Wed Sep 19 23:32:27 +0000 2018,0,['CarrFire'],,,0,RT @publiclandlvr: One of the interesting things about the #CarrFire is the way it has exposed parts of the landscape that were once hidden…
Wed Sep 19 23:02:52 +0000 2018,0,['CarrFire'],,,0,RT @ShayA_WREG3: While I'm home in northern CA I drove around and saw some of the #CarrFire devastation for myself. So terrible. But it's b…
Wed Sep 19 22:56:45 +0000 2018,0,['CarrFire'],,,0,RT @publiclandlvr: One of the interesting things about the #CarrFire is the way it has exposed parts of the landscape that were once hidden…
Wed Sep 19 22:48:14 +0000 2018,16,['CarrFire'],,,5,One of the interesting things about the #CarrFire is the way it has exposed parts of the landscape that were once h… https://t.co/ltAsq8CxQF
Wed Sep 19 22:40:13 +0000 2018,0,['CarrFire'],,,0,"After the massive #CarrFire destroyed their homes, the people of Dignity Health did what they always do—they went t… https://t.co/mnKJ8ewrJZ"
Wed Sep 19 22:36:07 +0000 2018,11,[],,,0,Wow! Chico's One Night Charity event raised nearly $35K for the Community Disaster Relief Fund. Staff donated tips… https://t.co/Gl6oE1RVR0
Wed Sep 19 22:21:57 +0000 2018,0,"['CarrFire', 'wildfires']",,,0,"RT @RepLaMalfa: As wildfire victims recover from losses suffered as a result of the #CarrFire &amp; other #wildfires in the North State, be min…"
Wed Sep 19 21:23:48 +0000 2018,0,[],,,0,"RT @MChandler_RS: The story of a mom and kids who escaped two fires. Now, the family is in search of a new normal. https://t.co/hZNW3P1b2H…"
Wed Sep 19 21:21:04 +0000 2018,0,['CarrFire'],,,0,RT @ShayA_WREG3: While I'm home in northern CA I drove around and saw some of the #CarrFire devastation for myself. So terrible. But it's b…
