created_at,favorite_count,hashtags,latitute,longitute,retweet_count,text
Mon Nov 26 03:25:13 +0000 2018,1,[],39.7263,-121.8358,0,"Day 18 Camp Fire Update: 100% contained,  over 14,000 homes destroyed, 153,336 acres burned, 85 lives lost so far.… https://t.co/yGHykD2UYr"
Mon Nov 26 03:03:26 +0000 2018,0,[],39.7302,-121.84089,1,"This Thursday I’m at nakedloungechico for an 18+ Silent Disco. 
.
All proceeds go to the victims of the Camp Fire.… https://t.co/pWggl5pZJn"
Sun Nov 25 20:44:20 +0000 2018,0,['campfire'],39.5087,-121.555,0,"#campfire is out but the tragic depths of what has been lost here is far from recognised @ Oroville, California https://t.co/kIwYWwOq9q"
Sun Nov 25 17:57:53 +0000 2018,3,[],39.76148436,-121.830771,0,I have never felt so honored and grateful to serve within my nursing and human capacity. What an incredible mission… https://t.co/GF4RSkdikL
Sun Nov 25 16:30:30 +0000 2018,0,"['Oroville', 'traffic']",39.64979,-121.5595,0,Camp fire closure in #Oroville on Hwy 70 Both NB/SB between Pentz Rd and CA 89 #traffic https://t.co/c3uk72lAkZ
Sun Nov 25 06:51:26 +0000 2018,1,[],39.5087,-121.555,1,"Although 95% contained the Camp Fire, CA is getting closer to where we are working @ Oroville, California https://t.co/q5IZC4vf7R"
Sun Nov 25 05:56:08 +0000 2018,1,"['CampFire2018', 'theloveintheairisthickerthanthesmoke', 'ButteStrong']",39.7263,-121.8358,0,Perspective on the Camp Fire. Hard to fathom... #CampFire2018 #theloveintheairisthickerthanthesmoke #ButteStrong @… https://t.co/YhYDvDOfQ1
Sun Nov 25 05:50:22 +0000 2018,4,[],39.728494,-121.837478,1,"Rapid DNA Testing Used to Identify Camp Fire Victims, Help Families Find Closure https://t.co/PMkbo5lizA"
Sun Nov 25 02:50:44 +0000 2018,0,"['Oroville', 'traffic']",39.64979,-121.5595,0,Camp fire closure in #Oroville on Hwy 70 Both NB/SB between Pentz Rd and CA 89 #traffic https://t.co/c3uk72lAkZ
Sun Nov 25 02:01:17 +0000 2018,2,"['CampFire', 'ButteCounty']",39.74820053,-121.56521659,0,"#CampFire 🔥 unofficial update: 153,336 Acres. 98% Contained*.
#ButteCounty @CALFIRE_ButteCo; At Yankee Hill, CA. ~7… https://t.co/JlogLyM4ju"
Sun Nov 25 01:20:21 +0000 2018,3,[],39.7617,-121.609,1,"There is no one image, no single story that could encapsulate all we saw in Paradise, CA. @jmichaelsnews… https://t.co/x6c2E3JDOd"
Sun Nov 25 00:43:08 +0000 2018,11,"['campfire', 'sacrafice', 'army', 'airforce', 'navy']",39.5087,-121.555,1,Saluting our military that are serving at the #campfire and around the world. #sacrafice #army #airforce #navy… https://t.co/BBMd8IiAeA
Sat Nov 24 12:58:41 +0000 2018,0,"['Oroville', 'traffic']",39.64979,-121.5595,0,Camp fire closure in #Oroville on Hwy 70 Both NB/SB between Pentz Rd and CA 89 #traffic https://t.co/c3uk72lAkZ
Sat Nov 24 03:30:34 +0000 2018,0,[],39.76448,-121.81448,0,"So far in my Pink Friday Sale my customers have saved over $200, so I get to donate over $300 in product to Camp Fi… https://t.co/Fr45A8rRHX"
Sat Nov 24 02:26:43 +0000 2018,3,[],39.71488,-121.82003,0,Lauren and the WCK volunteers send out 15 trays of special Vegan dinner requested by various shelters for those eff… https://t.co/nCp0Y5dKDE
Sat Nov 24 02:24:28 +0000 2018,1,[],39.71488,-121.82003,0,Lauren and the WCK volunteers send out 15 trays of special Vegan dinner requested by various shelters for those eff… https://t.co/ImgU0uOiR1
Sat Nov 24 01:34:33 +0000 2018,1,"['Oroville', 'traffic']",39.64979,-121.5595,1,Camp fire closure in #Oroville on Hwy 70 Both NB/SB between Pentz Rd and CA 89 #traffic https://t.co/c3uk72Dbcx
